,>35,EdLevel,Employment,MainBranch,YearsCode,YearsCodePro,Country,PreviousSalary,ComputerSkills,Employed,Gender_Man,Gender_NonBinary,Gender_Woman
47563,0,2,1,1,25,14,United States of America,192000.0,17,1,1,0,0
47564,1,1,1,1,8,6,"Venezuela, Bolivarian Republic of...",18000.0,11,0,1,0,0
47565,0,2,1,1,23,18,United States of America,180000.0,16,0,1,0,0
47566,1,2,1,1,5,3,New Zealand,64333.0,16,1,1,0,0
47567,1,2,1,1,8,8,"Iran, Islamic Republic of...",22980.0,10,1,1,0,0
47568,1,2,1,1,20,15,Brazil,38638.0,29,1,1,0,0
47569,1,2,1,1,8,6,United States of America,95000.0,11,0,1,0,0
47570,1,2,1,0,5,0,Dominican Republic,9132.0,3,0,1,0,0
47571,0,4,1,1,15,8,United States of America,78000.0,7,0,1,0,0
47572,0,2,0,1,7,7,India,150.0,13,1,1,0,0
47573,0,4,1,0,27,15,United Kingdom of Great Britain and Northern Ireland,81666.0,11,0,1,0,0
47574,0,3,1,1,22,14,Germany,76783.0,8,0,1,0,0
47575,1,2,1,1,10,8,Canada,156168.0,20,1,1,0,0
47576,0,2,1,1,17,12,Brazil,65592.0,6,0,1,0,0
47577,1,2,1,1,3,3,Brazil,62320.0,7,0,1,0,0
47578,1,2,1,1,5,2,Poland,27756.0,12,1,1,0,0
47579,1,2,1,1,4,3,United States of America,120000.0,15,0,1,0,0
47580,1,2,1,1,13,8,Bulgaria,76340.0,17,1,1,0,0
47581,1,2,1,1,10,4,Chile,21684.0,21,1,1,0,0
47582,1,2,1,1,17,2,Ireland,43724.0,17,1,1,0,0
47583,1,1,1,1,7,6,India,36000.0,8,0,1,0,0
47584,0,1,1,1,20,6,United States of America,154000.0,34,1,1,0,0
47585,1,2,1,1,16,14,France,78916.0,6,0,1,0,0
47586,1,2,1,1,13,10,United States of America,143000.0,12,1,1,0,0
47587,0,1,1,0,25,3,Chile,28908.0,12,0,1,0,0
47588,0,4,1,1,4,4,Germany,134445.0,7,0,1,0,0
47589,1,3,1,1,9,9,Canada,109318.0,9,0,1,0,0
47590,1,3,1,1,3,1,Portugal,25594.0,5,0,1,0,0
47591,0,1,1,1,9,8,Canada,60812.0,12,1,0,0,1
47592,1,0,1,1,6,4,Spain,24528.0,18,1,1,0,0
47593,1,3,1,1,14,10,United States of America,120000.0,35,1,1,0,0
47594,1,2,0,1,7,3,Brazil,12468.0,14,1,1,0,0
47595,1,1,1,1,11,6,Greece,23676.0,6,1,1,0,0
47596,1,3,1,1,17,5,United States of America,108000.0,20,1,1,0,0
47597,1,2,1,1,7,1,United States of America,63800.0,11,1,1,0,0
47598,0,2,1,1,27,17,United States of America,135000.0,24,1,1,0,0
47599,1,2,1,1,13,10,United States of America,170000.0,12,1,1,0,0
47600,1,2,1,0,4,2,United States of America,54500.0,6,0,0,0,1
47601,0,2,1,1,7,6,United States of America,190000.0,13,1,1,0,0
47602,1,3,1,1,8,4,Spain,42657.0,17,1,1,0,0
47603,0,1,0,1,37,22,Netherlands,127972.0,20,1,1,0,0
47604,1,3,1,1,11,2,Netherlands,31992.0,17,1,1,0,0
47605,1,2,1,1,8,6,United States of America,132.0,19,1,1,0,0
47606,0,3,1,1,22,17,Canada,28116.0,37,1,1,0,0
47607,1,3,1,1,8,5,Ukraine,24000.0,8,0,0,0,1
47608,1,2,1,1,5,5,United States of America,133700.0,27,1,1,0,0
47609,0,4,1,0,39,37,United Kingdom of Great Britain and Northern Ireland,80409.0,14,0,1,0,0
47610,1,2,1,1,8,5,United States of America,125000.0,18,0,1,0,0
47611,1,2,1,1,10,8,United States of America,75000.0,5,0,1,0,0
47612,0,1,1,0,40,27,United States of America,180000.0,8,1,1,0,0
47613,0,4,1,1,18,14,France,101312.0,21,0,1,0,0
47614,0,0,1,1,15,12,Germany,66120.0,17,1,1,0,0
47615,0,3,1,1,20,15,Estonia,81900.0,5,0,1,0,0
47616,1,3,1,1,1,0,Republic of Korea,22800.0,8,0,1,0,0
47617,1,2,1,1,6,2,Mexico,18060.0,19,1,1,0,0
47618,1,3,1,1,20,12,Netherlands,138637.0,3,0,1,0,0
