,Age,EdLevel,Employment,MainBranch,YearsCode,YearsCodePro,Country,PreviousSalary,ComputerSkills,Employed,Gender_Man,Gender_NonBinary,Gender_Woman,PCA1,PCA2,MDS1,MDS2
1212,0,3,1,1,25,5,Germany,51887.0,9,0,1,0,0,6.05500879076527,-4.651603117521368,-5.902432674695239,10.279749630896353
1213,1,2,1,1,5,2,Poland,25512.0,20,1,1,0,0,-11.140804966834281,6.761811084797676,10.174540698345211,-8.390951917553943
1214,0,0,1,0,22,20,Germany,86478.0,16,1,1,0,0,13.30800764761201,2.2540077937314216,-13.805631231087128,-0.8770488349290579
1215,0,3,1,1,16,12,Israel,143484.0,17,1,1,0,0,3.637009684462873,3.450015612516596,-4.054027432809311,-3.1012121488718773
1216,1,2,1,1,16,11,Republic of Moldova,45396.0,11,1,1,0,0,2.8768553160846966,-2.5386933849849393,-2.4606404732576754,2.679717605892856
1217,1,2,0,1,5,3,United States of America,90000.0,9,1,0,0,1,-10.744158770440565,-4.245515265095984,11.44939323026896,2.4665126320650774
1218,1,2,1,1,5,1,Pakistan,5088.0,21,1,1,0,0,-11.749115272044754,7.7715834407230515,10.627070481930481,-9.488628024756512
1219,0,2,1,1,25,12,Australia,77848.0,15,1,1,0,0,10.586319225309332,1.276704048037048,-11.144913497488265,-0.38996073185332736
1220,1,1,1,1,5,2,India,5026.0,6,0,1,0,0,-11.43992103142989,-7.234911091329408,12.551121744954973,5.282680532079797
1221,0,3,1,1,38,26,Italy,45401.0,9,0,1,0,0,29.365079899712597,-5.113424515341845,-28.646146135534952,8.552261055889659
1222,1,2,1,1,6,0,India,6283.0,16,1,1,0,0,-11.70745782148661,2.7635183629754927,11.374565955144337,-4.6977512415676035
1223,1,3,1,1,11,10,India,55458.0,6,0,1,0,0,-1.7439643708559336,-7.4309640030360695,2.8497817543881996,7.310359395047737
1224,1,2,1,1,5,2,United States of America,40000.0,6,0,1,0,0,-11.438735174743638,-7.234848704820478,12.548041792504584,5.282100569958454
1225,1,2,1,1,10,3,Canada,74180.0,12,1,1,0,0,-6.795099564986312,-1.3427359085127686,6.935814394609423,0.24904171615860507
1226,1,2,0,1,8,7,"Iran, Islamic Republic of...",39900.0,17,1,1,0,0,-5.728207622562162,3.6544300067636852,5.258583350734247,-4.76681373698587
1227,0,2,1,1,30,27,Belgium,106964.0,10,1,1,0,0,23.800379680539603,-3.9692254449193505,-23.48330121661622,6.803972120777764
1228,1,3,1,1,6,5,"Iran, Islamic Republic of...",28500.0,14,0,1,0,0,-8.6046680975606,0.7138038311907209,8.659841066974812,-2.1851076582876687
1229,0,3,1,1,12,12,Finland,61428.0,16,0,1,0,0,0.5043930835191831,2.5272917436150664,-1.0958510968868125,-2.9889154432234384
1230,1,2,0,1,5,4,Ukraine,90000.0,14,0,0,0,1,-10.008646070836877,0.7432555038270229,10.059790889560706,-2.3990681722080995
1231,0,2,1,1,20,15,Canada,75631.0,21,1,1,0,0,8.715291634548844,7.341625266766137,-9.628020354192309,-6.259167713885097
1232,0,2,1,1,13,8,United States of America,110000.0,9,0,0,0,1,-1.3817755300153933,-4.450078756213958,2.0571807984567205,3.9893501669043516
1233,1,1,1,1,12,6,Czech Republic,28584.0,12,0,1,0,0,-3.355585485492376,-1.4115467094506586,3.554462290732592,0.7847016406053142
1234,1,3,1,1,6,4,Azerbaijan,21180.0,7,0,1,0,0,-9.383060630672015,-6.274506514162795,10.43208881260186,4.68774638167543
1235,1,2,1,1,4,3,Brazil,34360.0,14,0,1,0,0,-11.416595887546206,0.7724982225073591,11.451982241299008,-2.6062632352043935
1236,1,2,1,1,8,4,Turkey,15780.0,15,1,1,0,0,-7.65845792167224,1.6849970485631343,7.39767595540204,-2.8897417749618457
1237,1,3,1,1,16,8,United States of America,92700.0,8,1,1,0,0,0.9277109589566845,-5.507762196802575,-0.14774961460703512,5.5280663109760555
1238,0,4,1,1,38,28,Switzerland,63986.0,5,0,1,0,0,30.538314007201024,-9.132535458898536,-29.31534009347958,12.626336950799558
1239,1,2,1,1,8,2,India,5159.0,8,0,1,0,0,-9.065895991567283,-5.293273656431575,9.818615418477766,3.877793988162484
1240,0,1,1,1,9,4,Portugal,11028.0,5,0,1,0,0,-7.094647593678111,-8.331940463690959,8.347170654052949,7.070814024993827
1241,1,3,1,0,20,10,Germany,101312.0,27,1,1,0,0,5.699389250242849,13.390478276925565,-7.549128689228949,-12.844154775663522
1242,1,2,1,1,10,7,India,51589.0,10,0,1,0,0,-4.322762747703717,-3.3824848399920926,4.8359796982846355,2.553367879952579
1243,1,2,1,1,7,2,Russian Federation,5664.0,17,1,1,0,0,-9.651166139611286,3.7238930205185494,9.088350085719567,-5.239207970901012
1244,1,2,1,1,5,3,Norway,72594.0,14,1,1,0,0,-10.63816986314059,0.7532699837321074,10.591836521285016,-2.435725473367233
1245,0,3,1,0,24,10,Iceland,89364.0,4,0,1,0,0,8.317238847532195,-9.681283766662421,-7.03226187324654,11.735368775584838
1246,0,2,1,1,34,33,United States of America,140000.0,7,0,1,0,0,30.619672560897232,-7.105915227844526,-30.115688685060352,11.220335144242643
1247,0,2,1,1,14,10,Poland,119600.0,13,0,1,0,0,0.7388100990409997,-0.4903960914944964,-0.634379330503519,0.38871341482735006
1248,0,2,0,1,10,4,Serbia,97288.0,16,0,1,0,0,-6.0801191647127615,2.6463128208674562,5.66065494606938,-3.662882092241662
1249,1,2,1,1,11,8,Australia,66810.0,7,0,1,0,0,-2.9801308637626063,-6.411089436511888,3.938924865242757,5.77114320104497
1250,1,3,1,1,17,9,Viet Nam,85000.0,9,0,1,0,0,2.354828936315949,-4.537354641652578,-1.7042003759438769,4.727075004307408
1251,1,2,1,1,2,0,United States of America,58000.0,6,1,1,0,0,-15.027380967612782,-7.156836217749095,16.101933517972792,4.635596723656869
1252,1,2,1,1,8,4,United Arab Emirates,81705.0,4,0,1,0,0,-7.890696611608108,-9.312281209342528,9.330818496073132,7.878796847513093
1253,0,2,1,1,7,4,Sweden,85908.0,19,1,1,0,0,-8.347946465247878,5.703471621202142,7.542050340340005,-6.973104072246042
1254,1,1,1,1,6,1,India,9773.0,9,0,1,0,0,-11.227616601184728,-4.244863756878742,11.842112616059932,2.4508850054494604
1255,0,3,0,1,15,9,Austria,106644.0,14,1,1,0,0,0.9078826413959395,0.5000931453635908,-0.92963639853536,-0.526527138006482
1256,1,3,1,1,7,3,Denmark,86040.0,13,0,1,0,0,-9.104770506991306,-0.2850621717786904,9.127197318531554,-1.1613287032481594
1257,0,2,1,1,12,10,Turkey,37584.0,20,0,1,0,0,-0.6690193398699977,6.54639330618444,-0.26098517866780213,-6.882168355151053
1258,0,2,1,1,10,5,South Korea,52818.0,6,0,1,0,0,-5.665851568414617,-7.361444628437831,6.760223524451342,6.292083466866277
1259,1,2,1,1,19,9,Russian Federation,60000.0,9,0,1,0,0,3.908240529181605,-4.575992117495756,-3.3405329627410696,5.1983914526715065
1260,0,2,1,0,8,7,United States of America,150000.0,11,1,1,0,0,-5.852369390084085,-2.3439531543237693,6.268707727233705,1.349816587354712
1261,1,2,1,1,8,3,India,1675.0,15,1,1,0,0,-8.287869787604325,1.695017416781423,8.012118520522757,-3.0056225276761057
1262,1,1,0,1,4,1,Argentina,10608.0,16,1,0,0,1,-12.632636827185772,2.792073430148031,12.222077260657558,-4.699929672702623
1263,1,2,1,1,8,0,China,67159.0,19,1,1,0,0,-10.087186994103234,5.724323851022452,9.348671811747971,-7.65770987447275
1264,0,2,1,1,34,25,Australia,81387.0,12,1,1,0,0,25.6927953870837,-2.026839254554684,-25.30202472513646,5.084192564397633
1265,1,1,1,1,2,1,United States of America,65000.0,6,1,1,0,0,-14.398210009548135,-7.166869259843576,15.552644263788244,4.757787385258662
1266,1,1,1,1,15,14,Australia,53078.0,29,1,0,1,0,4.370471708979297,15.446218843929747,-6.517171228444238,-15.109119924771758
1267,1,1,1,1,11,3,Uruguay,36000.0,6,0,1,0,0,-6.147159402400658,-7.360680011449942,7.20070826999241,6.617597809887898
1268,1,2,1,1,8,6,Netherlands,110034.0,9,0,1,0,0,-6.525289755642156,-4.33350543591227,7.250918571551612,3.2095706141701377
1269,1,2,1,1,10,3,Switzerland,91488.0,15,0,1,0,0,-6.73056525244672,1.6565847439990804,6.423625659039411,-2.8440019792947937
1270,1,2,0,1,10,6,Lithuania,151337.0,10,0,0,1,0,-4.948314221879073,-3.372261381157886,5.446600375552585,2.4463354497135885
1271,1,2,1,1,7,5,India,34822.0,8,1,1,0,0,-7.955219014226633,-5.304060889221709,8.86004521395762,3.9467175833360386
1272,1,2,1,1,21,8,United States of America,75000.0,8,0,0,0,1,4.812758966097783,-5.6042759723143325,-4.239134547949708,7.075050382913379
1273,1,2,1,1,8,3,Germany,51189.0,13,1,1,0,0,-8.32882256161339,-0.30442077934232986,8.340973586536183,-1.0287434372223883
1274,0,1,1,1,23,16,Australia,44094.0,12,0,1,0,0,11.482702460007538,-1.724235174561412,-11.161919767167968,3.001210922811949
1275,1,3,1,1,5,1,Poland,24972.0,13,0,1,0,0,-11.918967611790706,-0.22648716641360464,11.935263467996027,-1.6468843053341202
1276,0,2,1,1,23,19,United Kingdom of Great Britain and Northern Ireland,122796.0,25,1,1,0,0,13.649277456707463,11.24269100154456,-15.076549999211688,-9.602884349797174
1277,1,3,1,1,8,2,Serbia,20928.0,42,1,0,0,1,-8.340623508616,28.698705295906112,4.336069876655833,-29.659503842740293
1278,1,2,1,1,13,3,Mexico,33612.0,9,0,1,0,0,-4.529033655288315,-4.399987373523096,5.032020356833327,4.204120522974869
1279,1,1,1,1,2,1,United States of America,65000.0,6,1,1,0,0,-14.398210009548135,-7.166869259843576,15.552644263788038,4.757787385259047
1280,0,1,1,1,37,31,Slovenia,99450.0,19,1,1,0,0,31.947609127668827,4.853373289382555,-32.48247269788968,-1.074022495948638
1281,1,2,1,1,17,13,United States of America,220000.0,5,0,1,0,0,4.789877525625966,-8.576348981849995,-3.5989449033893854,9.007061875565807
1282,0,1,1,1,18,9,Pakistan,11280.0,12,0,1,0,0,3.193406411507334,-1.5574928050566326,-3.034353354201463,1.9209288271975196
1283,0,1,1,1,20,14,Netherlands,71340.0,20,1,1,0,0,8.064896712187437,6.351899881647116,-8.830567967863741,-5.345878039968769
1284,1,2,1,1,6,3,Turkey,19728.0,10,1,1,0,0,-9.94809602025352,-3.2651737970067147,10.450598428492516,1.6214365697823023
1285,1,3,1,1,18,6,France,48644.0,7,0,1,0,0,1.2012933850358847,-6.526105866852364,-0.41758201013018215,7.479046941286361
1286,0,1,1,1,15,15,Guatemala,10944.0,47,1,1,0,0,5.381661411053267,33.43183682810586,-10.001234249819515,-32.63201020575572
1287,1,2,1,1,7,5,United States of America,160000.0,4,0,1,0,0,-8.036237899228075,-9.302890635183157,9.574132983252376,7.930228291664249
1288,1,1,1,1,10,6,Russian Federation,31176.0,12,1,1,0,0,-4.909756862100973,-1.3729492049259482,5.12435100550704,0.49719194834742275
1289,1,3,1,1,18,11,Germany,71472.0,4,0,1,0,0,4.282788008182949,-9.575582568256303,-2.897158058220974,9.900673117314762
1290,1,2,1,1,15,8,India,15358.0,11,0,1,0,0,0.21190636063753673,-2.4893139401951703,0.16514753991797926,2.3634410191532944
1291,1,3,1,1,2,8,India,20124.0,10,1,1,0,0,-9.91193306720514,-3.23821497213637,12.727165361391753,2.0411606912619678
1292,1,2,1,1,15,8,United States of America,118000.0,15,1,1,0,0,0.30064989452849333,1.509922190350949,-0.5057595215943779,-1.6066330507951596
1293,0,1,1,1,3,3,Russian Federation,41556.0,15,0,1,0,0,-12.172165707847794,1.7915707586897784,12.169454105045757,-3.759762014748877
1294,1,2,1,1,10,6,United States of America,115000.0,13,1,1,0,0,-4.885598840028964,-0.3730364204248303,4.952807239893576,-0.4710747928701621
1295,1,2,1,1,5,1,United States of America,91500.0,6,0,1,0,0,-12.065922584568284,-7.22471131061379,13.13872943903225,5.2144579612533075
1296,1,2,1,1,13,9,France,54049.0,11,0,1,0,0,-0.7121074037143492,-2.4606975710621515,1.1009256347578473,2.1360775988593663
1297,1,2,1,1,4,2,Poland,21264.0,10,1,1,0,0,-12.131236812862856,-3.2165326474994047,12.652867596538831,1.2350158312794681
1298,0,2,1,1,30,20,Canada,128573.0,16,0,1,0,0,19.52647200688939,2.0997113589635656,-19.703748398460547,0.2738863784015018
1299,0,1,0,1,21,17,Argentina,13620.0,6,0,1,0,0,10.42844862428341,-7.694321738847385,-9.407698655362845,8.906649717275045
1300,1,2,1,1,15,9,Estonia,62264.0,7,0,1,0,0,0.7571671324097788,-6.498328836170966,0.20789314597229974,6.320095299036896
1301,1,3,1,1,14,8,Norway,93335.0,8,0,1,0,0,-0.6265267732742295,-5.469168183168181,1.4379449222858887,5.121543939693768
1302,0,2,1,1,30,23,Australia,146981.0,22,0,1,0,0,21.541791901668255,8.068187166192867,-22.421801990248568,-5.504056426196523
1303,1,3,1,1,13,8,Czech Republic,34560.0,5,0,1,0,0,-1.4695967309281552,-8.449266363919799,2.7230506667359524,7.947504235815339
1304,0,1,0,1,35,24,United States of America,200000.0,57,1,1,0,0,26.80422499908427,42.9534680934994,-47.59474508428406,-18.175996910565967
1305,1,2,0,1,4,4,Ukraine,48000.0,17,0,0,0,1,-10.723252334764608,3.7617668033805742,10.420765171435157,-5.562023678940462
1306,1,2,1,1,12,14,Canada,126496.0,17,0,1,0,0,1.7857823703333124,3.507080013879574,-2.7735187599764433,-4.327879907006433
1307,0,2,1,1,23,13,United Kingdom of Great Britain and Northern Ireland,61563.0,43,1,1,0,0,10.257284299780608,29.29859361768984,-14.24353828677228,-27.734575757891093
1308,0,2,1,1,12,9,Germany,79983.0,6,0,1,0,0,-1.5949367852866239,-7.4401711672095034,2.7090851242281424,7.0204654088667
1309,1,2,1,1,6,0,United States of America,152200.0,5,0,1,0,0,-11.93698423807523,-8.233617205457353,13.21461238632918,6.426232723912981
1310,1,2,1,1,10,7,Estonia,41508.0,13,1,0,0,1,-4.259157108715327,-0.3832130438905211,4.337330092778874,-0.39171648878331605
1311,0,2,1,0,35,30,Australia,133619.0,7,0,1,0,0,29.50978500184929,-7.095086464697532,-28.690859317442975,10.56641125718114
1312,1,2,1,0,10,6,United States of America,95000.0,17,1,1,0,0,-4.801013704826042,3.625980941715385,4.296425591224568,-4.401211891172739
1313,1,0,1,1,8,6,Brazil,125000.0,21,0,1,0,0,-6.2689924923007405,7.663680374618528,5.208891212009485,-8.698429159375124
1314,1,3,1,1,3,2,India,9216.0,8,0,1,0,0,-12.951406589283394,-5.19678421725942,13.84917655661153,3.0740582554743465
1315,0,1,0,1,10,10,Chile,33500.0,22,1,1,0,0,-2.1807854426489315,8.584505421119786,0.8853248924738738,-9.389259804815335
1316,1,3,1,1,16,6,Switzerland,124103.0,8,0,1,0,0,-0.3290914863907147,-5.487615122887963,1.012139818950904,5.756193577197371
1317,0,1,1,1,26,24,Paraguay,24000.0,18,1,1,0,0,18.972773821523738,4.1360549881786906,-19.69655644516928,-2.18632269513869
1318,0,2,1,1,8,6,Denmark,72948.0,11,1,1,0,0,-6.483915587829217,-2.3340450707620133,6.893119583408166,1.2182895823346178
1319,1,1,0,1,10,3,Czech Republic,3120.0,21,1,1,0,0,-6.6056666221837395,7.655006670558373,5.456010193199399,-8.81220376056651
1320,0,3,1,1,25,15,Spain,53322.0,22,1,1,0,0,12.621499183052416,8.244866529253976,-13.650949409318804,-6.8060252371688446
1321,1,1,1,1,12,10,Brazil,28308.0,9,0,1,0,0,-0.9038078556382801,-4.45101909502362,1.532529781759622,4.195470931182487
1322,0,2,1,1,25,22,United States of America,85000.0,9,1,1,0,0,16.748002923886663,-4.822318038082423,-16.237656830155647,6.891158818522204
1323,1,0,1,1,10,5,Netherlands,27516.0,13,1,1,0,0,-5.517498753590157,-0.3631469454311864,5.554832078368465,-0.5603434995517361
1324,1,2,1,1,8,4,Bangladesh,30012.0,19,1,1,0,0,-7.572712088634245,5.684075473635062,6.744761700763641,-6.830645935157693
1325,1,1,0,1,3,1,Mexico,25860.0,11,1,1,0,0,-13.515828401275993,-2.1874192205166305,13.852329993849148,0.026096013974452468
1326,1,2,1,1,6,1,United States of America,80000.0,12,0,1,0,0,-11.16128797429791,-1.2454487076245708,11.334055288849505,-0.5370314203585265
1327,1,3,1,1,16,9,"Iran, Islamic Republic of...",5988.0,14,1,1,0,0,1.6815993493049162,0.4806171550521934,-1.716975580774134,-0.39784554947921746
1328,0,2,1,1,21,16,India,67066.0,14,1,1,0,0,9.971853739812902,0.313925202779883,-9.954572370871654,0.7951110450802789
1329,0,2,0,1,30,25,Canada,90758.0,16,1,1,0,0,22.66985787302295,2.049416261327911,-22.905515555238225,0.6955757603635297
1330,1,1,1,1,7,7,Germany,118908.0,9,0,1,0,0,-6.673184887747062,-4.324238694709851,7.529522279572782,3.380485904979893
1331,0,1,1,1,20,18,Dominican Republic,36222.0,10,1,1,0,0,10.36628223618551,-3.6859774716066203,-10.033779318348298,5.021802882239798
1332,1,2,1,1,10,4,New Zealand,54683.0,6,0,1,0,0,-6.294721942630585,-7.351395772984811,7.368984884184855,6.268077299492783
1333,1,3,1,1,9,4,United States of America,210000.0,3,0,1,0,0,-7.13053272404865,-10.331112057114092,8.712542763983189,9.056988588672878
1334,0,2,1,1,3,2,United States of America,75000.0,13,1,1,0,0,-12.842596974665717,-0.19785057437637893,12.986130973473887,-1.8416213966404098
1335,1,2,1,1,5,0,United States of America,36000.0,11,1,1,0,0,-12.590158933606032,-2.2159484850686035,12.942075102827411,0.18394618963548232
1336,1,2,1,1,5,3,United States of America,86000.0,3,0,1,0,0,-10.872189304700672,-10.244101957397165,12.539148756543309,8.343061735043534
1337,0,4,0,1,19,7,Romania,42804.0,28,1,1,0,0,3.0547907858238936,14.439570196539734,-5.195695002238426,-14.614640220746589
1338,1,2,1,1,7,4,Argentina,23352.0,30,1,1,0,0,-8.115593543277466,16.700755888719193,5.794825260494469,-17.75000415764576
1339,1,4,1,0,7,2,United States of America,60000.0,3,0,1,0,0,-9.947745229054537,-10.272695688365125,11.50184752895306,8.590318023324427
1340,1,1,1,1,10,3,Spain,18129.0,14,0,1,0,0,-6.754368439778016,0.6566906269313688,6.6076555403608195,-1.8253815704626255
1341,1,2,0,1,15,11,Azerbaijan,74460.0,12,1,1,0,0,2.1220269698499896,-1.5195818407343193,-1.8685161808540767,1.5642257314053731
1342,1,3,1,1,5,4,Ukraine,48936.0,5,0,1,0,0,-10.201880780525974,-8.254687081675385,11.635205778767537,6.581089674896501
1343,1,1,1,1,5,2,Germany,10380.0,20,1,1,0,0,-11.141318044645695,6.7617840923846515,10.175846948798947,-8.3916268037944
1344,1,3,1,1,11,3,Belgium,41508.0,13,0,1,0,0,-5.997761918836467,-0.36232736966419976,5.955905844849385,-0.6784740807532239
1345,1,2,1,1,12,3,United Kingdom of Great Britain and Northern Ireland,100511.0,18,0,1,0,0,-5.1120525947537505,4.617297736831095,4.313423576269841,-5.862770815233145
1346,1,3,1,1,17,4,France,68785.0,17,1,1,0,0,-0.619862371921289,3.5109501535945475,-0.49472706692978036,-4.868864770418546
1347,1,2,1,1,9,3,India,5028.0,1,0,1,0,0,-7.809047916288589,-12.320958675875701,9.716524290577203,10.958512413936488
1348,1,3,1,1,4,2,Germany,54049.0,7,0,1,0,0,-12.194072631693277,-6.215763944278659,13.180845060084076,4.171918217392555
1349,1,3,1,1,12,8,Slovakia,46070.0,10,0,1,0,0,-2.139757005908741,-3.4311330943620164,2.6598838894987535,2.893515941919381
1350,1,2,1,1,10,5,India,19346.0,22,1,1,0,0,-5.325933411662569,8.63470781662007,4.105439937181873,-9.424754136276748
1351,0,3,1,1,6,5,United States of America,200000.0,18,0,1,0,0,-8.51358980871734,4.713162790416198,7.946302332077052,-6.1647997349366515
1352,0,1,1,1,20,15,Russian Federation,51948.0,24,1,1,0,0,8.77843607314133,10.34087279966377,-10.088538057068753,-9.22514128164245
1353,1,2,1,1,14,10,United States of America,85000.0,11,1,1,0,0,0.6950052878240852,-2.4899843299014335,-0.3044893111525474,2.356152060665073
1354,1,2,1,1,15,8,Romania,35280.0,7,0,1,0,0,0.1273185807036269,-6.488331441471534,0.8178225758874212,6.295290483863303
1355,1,1,1,1,4,0,Turkey,11834.0,15,1,1,0,0,-13.282844685690087,1.8023578862359013,13.00877447739895,-3.8456849627082175
1356,1,2,1,1,9,6,United States of America,85000.0,15,1,1,0,0,-5.621114040104772,1.6457330251711955,5.407970552079857,-2.5998641074270217
1357,0,2,0,1,36,30,United States of America,150000.0,7,0,1,0,0,30.287470060790145,-7.114353684784033,-29.427269648779948,10.60412214049067
1358,1,2,1,1,10,4,India,64486.0,5,0,0,0,1,-6.315705372034791,-8.35114154594388,7.5523650820792625,7.2674914495651
1359,1,3,1,1,12,4,Israel,108564.0,4,0,1,0,0,-4.7812673825575125,-9.389419060191415,6.165195070011439,8.750223068383944
1360,0,3,1,1,19,8,Germany,106644.0,10,0,1,0,0,3.3022042857379725,-3.5661001258872758,-2.9859909878411295,4.295172569474814
1361,0,3,0,1,10,7,Poland,28860.0,15,1,1,0,0,-4.21695432634018,1.6162909136856873,4.007893400140338,-2.3802074677741465
1362,1,3,1,0,12,4,United States of America,220000.0,12,1,1,0,0,-4.606962400847863,-1.3911142048603096,4.700351154703152,0.6306893679019708
1363,0,1,1,1,36,27,Finland,65053.0,19,1,1,0,0,28.653578762035686,4.912790487274125,-29.099361129561814,-1.4465214633876808
1364,1,2,1,1,16,10,United States of America,180000.0,1,0,1,0,0,2.0393275192089293,-12.526040345319858,-0.22359414290212246,12.54844592195052
1365,1,3,1,1,10,4,Sweden,38292.0,5,0,1,0,0,-6.316593526951006,-8.351188270716994,7.5540333523578145,7.267526339283015
1366,0,4,1,0,15,10,Portugal,32429.0,13,0,1,0,0,1.512984040249401,-0.5098480273061823,-1.3861656002959117,0.5186132192600901
1367,1,2,1,1,15,1,United Kingdom of Great Britain and Northern Ireland,84019.0,8,0,1,0,0,-4.252248290450227,-5.418162540776726,4.899780165365399,7.297473547922437
1368,1,1,1,1,5,4,China,65340.0,10,0,1,0,0,-10.094745484063704,-3.255841522677828,10.768219499005466,1.6008701190412566
1369,1,2,1,1,6,3,United Kingdom of Great Britain and Northern Ireland,33607.0,13,1,1,0,0,-9.883677974156921,-0.26585926113405833,9.937726934288392,-1.299937927270308
1370,1,0,1,1,4,4,Chile,79512.0,13,1,0,0,1,-10.807447134799343,-0.2372300236909966,11.127651061290385,-1.5964385741668041
